,heuristic,solution_len,acc,beam_width
16833,sum_heuristic,5614,True,5
16834,mult_heuristic,1883,True,5
16835,mult_heuristic,1350,True,4
16836,sum_heuristic,283,False,1
16837,sum_heuristic,815,True,3
16838,mult_heuristic,1331,False,2
16839,sum_heuristic,1884,True,5
16840,mult_heuristic,853,True,3
16841,mult_heuristic,1243,False,2
16842,sum_heuristic,237,True,1
16843,sum_heuristic,9831,False,5
16844,mult_heuristic,1411,True,4
16845,sum_heuristic,1711,True,5
16846,sum_heuristic,9624,False,5
16847,sum_heuristic,298,False,1
16848,mult_heuristic,566,True,2
16849,sum_heuristic,1283,True,4
16850,mult_heuristic,1804,True,5
16851,mult_heuristic,3521,False,3
16852,sum_heuristic,284,False,1
16853,mult_heuristic,1103,True,2
16854,mult_heuristic,966,True,3
16855,sum_heuristic,1286,False,2
16856,mult_heuristic,1804,True,5
16857,sum_heuristic,1870,True,5
16858,sum_heuristic,9704,False,5
16859,sum_heuristic,1375,True,3
16860,mult_heuristic,237,True,1
16861,sum_heuristic,2306,True,3
16862,sum_heuristic,3476,False,3
16863,sum_heuristic,3169,True,4
16864,sum_heuristic,3388,False,3
16865,mult_heuristic,6267,False,4
16866,mult_heuristic,3353,False,3
16867,mult_heuristic,233,True,1
16868,sum_heuristic,234,True,1
16869,sum_heuristic,3496,False,3
16870,mult_heuristic,9569,False,5
16871,sum_heuristic,1848,True,5
16872,sum_heuristic,326,False,1
16873,mult_heuristic,1418,True,4
16874,mult_heuristic,6139,False,4
16875,sum_heuristic,4085,True,5
16876,sum_heuristic,3884,True,4
16877,sum_heuristic,4981,True,5
16878,mult_heuristic,501,True,2
16879,sum_heuristic,2882,True,4
16880,mult_heuristic,3450,False,3
16881,mult_heuristic,249,True,1
16882,mult_heuristic,6380,False,4
16883,mult_heuristic,1858,True,5
16884,sum_heuristic,853,True,3
16885,sum_heuristic,1832,True,5
16886,mult_heuristic,292,False,1
16887,sum_heuristic,1860,True,5
16888,mult_heuristic,9651,False,5
16889,mult_heuristic,1396,True,4
16890,sum_heuristic,311,False,1
16891,sum_heuristic,9778,False,5
16892,sum_heuristic,1833,True,5
16893,sum_heuristic,874,True,3
16894,sum_heuristic,1284,False,2
16895,mult_heuristic,861,True,3
16896,sum_heuristic,1108,True,2
16897,mult_heuristic,289,False,1
16898,sum_heuristic,1829,True,5
16899,sum_heuristic,475,True,2
16900,sum_heuristic,1260,False,2
16901,mult_heuristic,6065,False,4
16902,mult_heuristic,297,False,1
16903,mult_heuristic,1280,True,4
16904,sum_heuristic,1075,True,2
16905,sum_heuristic,3824,True,5
16906,sum_heuristic,237,True,1
16907,sum_heuristic,9675,False,5
16908,sum_heuristic,842,True,3
16909,sum_heuristic,297,False,1
16910,sum_heuristic,877,True,3
16911,mult_heuristic,283,False,1
16912,sum_heuristic,9912,False,5
16913,sum_heuristic,2081,True,5
16914,sum_heuristic,488,True,2
16915,mult_heuristic,5280,True,5
16916,mult_heuristic,6229,False,4
16917,sum_heuristic,865,True,3
16918,sum_heuristic,9927,False,5
16919,mult_heuristic,6519,False,4
16920,mult_heuristic,6368,False,4
16921,mult_heuristic,1786,True,5
16922,sum_heuristic,1990,True,4
16923,sum_heuristic,1968,True,5
16924,mult_heuristic,2229,True,3
16925,mult_heuristic,798,True,3
16926,mult_heuristic,1203,False,2
16927,mult_heuristic,3127,True,4
16928,sum_heuristic,289,False,1
16929,mult_heuristic,3134,True,5
16930,mult_heuristic,300,False,1
16931,sum_heuristic,510,True,2
16932,mult_heuristic,297,False,1
16933,sum_heuristic,3557,True,5
16934,mult_heuristic,794,True,3
16935,mult_heuristic,279,False,1
16936,mult_heuristic,3263,False,3
16937,sum_heuristic,1192,True,3
16938,sum_heuristic,3644,False,3
16939,mult_heuristic,5071,True,4
16940,sum_heuristic,3416,False,3
16941,mult_heuristic,6456,True,5
16942,mult_heuristic,2608,True,3
16943,sum_heuristic,293,False,1
16944,sum_heuristic,847,True,2
16945,mult_heuristic,6074,True,5
16946,mult_heuristic,2102,True,4
16947,sum_heuristic,285,False,1
16948,sum_heuristic,929,True,3
16949,sum_heuristic,1257,True,4
16950,sum_heuristic,1975,True,5
16951,mult_heuristic,9412,False,5
16952,sum_heuristic,848,True,3
16953,mult_heuristic,1863,True,5
16954,sum_heuristic,556,True,2
16955,mult_heuristic,2331,True,3
16956,sum_heuristic,814,True,3
16957,mult_heuristic,3541,False,3
16958,sum_heuristic,229,True,1
16959,sum_heuristic,289,False,1
16960,mult_heuristic,1250,False,2
16961,sum_heuristic,9699,False,5
16962,mult_heuristic,1800,True,5
16963,sum_heuristic,6259,False,4
16964,mult_heuristic,3797,False,3
16965,sum_heuristic,3570,False,3
16966,sum_heuristic,2764,True,4
16967,sum_heuristic,1793,True,5
16968,sum_heuristic,504,True,2
16969,sum_heuristic,1937,True,5
16970,mult_heuristic,1863,True,5
16971,sum_heuristic,831,True,3
16972,sum_heuristic,3580,False,3
16973,mult_heuristic,6085,False,4
16974,mult_heuristic,1357,True,4
16975,mult_heuristic,6150,False,4
16976,sum_heuristic,1433,True,4
16977,sum_heuristic,1307,True,4
16978,mult_heuristic,1252,False,2
16979,mult_heuristic,3380,False,3
16980,sum_heuristic,471,True,2
16981,sum_heuristic,3521,False,3
16982,mult_heuristic,473,True,2
16983,mult_heuristic,822,True,3
16984,sum_heuristic,6479,False,4
16985,mult_heuristic,3474,False,3
16986,sum_heuristic,1839,True,3
16987,sum_heuristic,1274,False,2
16988,sum_heuristic,502,True,2
16989,mult_heuristic,1250,False,2
16990,sum_heuristic,289,False,1
16991,sum_heuristic,1298,False,2
16992,sum_heuristic,301,False,1
16993,mult_heuristic,2334,True,3
16994,mult_heuristic,3501,False,3
16995,mult_heuristic,1291,False,2
16996,sum_heuristic,6912,True,5
16997,sum_heuristic,292,False,1
16998,sum_heuristic,9547,False,5
16999,mult_heuristic,518,True,2
17000,sum_heuristic,9666,False,5
17001,sum_heuristic,293,False,1
17002,mult_heuristic,281,False,1
17003,sum_heuristic,1582,True,4
17004,mult_heuristic,1249,False,2
17005,sum_heuristic,297,False,1
17006,mult_heuristic,1335,True,4
17007,sum_heuristic,566,True,2
17008,sum_heuristic,297,False,1
17009,mult_heuristic,6383,False,4
17010,mult_heuristic,289,False,1
17011,mult_heuristic,1266,False,2
17012,sum_heuristic,6082,True,5
17013,mult_heuristic,1867,True,5
17014,mult_heuristic,226,True,1
17015,sum_heuristic,1876,True,5
17016,mult_heuristic,890,True,3
17017,mult_heuristic,3415,False,3
17018,sum_heuristic,993,True,3
17019,mult_heuristic,2317,True,3
17020,mult_heuristic,964,True,3
17021,sum_heuristic,9779,False,5
17022,sum_heuristic,3181,True,4
17023,sum_heuristic,285,False,1
17024,sum_heuristic,1603,True,3
17025,mult_heuristic,284,False,1
17026,sum_heuristic,297,False,1
17027,sum_heuristic,885,True,3
17028,mult_heuristic,9460,False,5
17029,sum_heuristic,288,False,1
17030,mult_heuristic,5799,True,5
17031,mult_heuristic,1836,True,5
17032,sum_heuristic,831,True,3
17033,mult_heuristic,1295,True,4
17034,mult_heuristic,286,False,1
17035,sum_heuristic,1085,True,3
17036,mult_heuristic,2992,True,3
17037,mult_heuristic,1238,False,2
17038,mult_heuristic,1832,True,5
17039,mult_heuristic,1626,True,4
17040,sum_heuristic,477,True,2
17041,mult_heuristic,6123,False,4
17042,mult_heuristic,1949,True,3
17043,sum_heuristic,1289,False,2
17044,sum_heuristic,6069,False,4
17045,sum_heuristic,298,False,1
17046,sum_heuristic,6286,False,4
17047,mult_heuristic,980,True,3
17048,mult_heuristic,6143,False,4
17049,sum_heuristic,306,False,1
17050,mult_heuristic,981,True,3
17051,mult_heuristic,1201,True,4
17052,mult_heuristic,229,True,1
17053,sum_heuristic,9540,False,5
17054,mult_heuristic,1393,True,4
17055,mult_heuristic,1260,False,2
17056,mult_heuristic,494,True,2
17057,sum_heuristic,1293,False,2
17058,mult_heuristic,3551,False,3
17059,sum_heuristic,6279,False,4
17060,mult_heuristic,3555,False,3
17061,mult_heuristic,9704,False,5
17062,sum_heuristic,1284,False,2
17063,mult_heuristic,299,False,1
17064,mult_heuristic,454,True,2
17065,sum_heuristic,1698,True,5
17066,mult_heuristic,752,True,3
17067,sum_heuristic,1047,True,2
17068,sum_heuristic,1271,False,2
17069,mult_heuristic,3421,False,3
17070,mult_heuristic,9807,False,5
17071,mult_heuristic,285,False,1
17072,sum_heuristic,6518,False,4
17073,mult_heuristic,285,False,1
17074,mult_heuristic,3387,False,3
17075,sum_heuristic,1286,True,4
17076,mult_heuristic,237,True,1
17077,sum_heuristic,978,True,3
17078,sum_heuristic,3466,False,3
17079,sum_heuristic,4316,True,4
17080,mult_heuristic,5351,True,5
17081,sum_heuristic,1121,True,3
17082,sum_heuristic,237,True,1
17083,mult_heuristic,1201,True,4
17084,mult_heuristic,1231,True,4
17085,sum_heuristic,10240,False,5
17086,mult_heuristic,9534,False,5
17087,mult_heuristic,295,False,1
17088,mult_heuristic,1279,False,2
17089,sum_heuristic,3576,False,3
17090,sum_heuristic,1242,False,2
17091,mult_heuristic,2115,True,5
17092,mult_heuristic,306,False,1
17093,sum_heuristic,6126,False,4
17094,mult_heuristic,9810,False,5
17095,mult_heuristic,2009,True,5
17096,sum_heuristic,285,False,1
17097,mult_heuristic,1240,False,2
17098,sum_heuristic,6416,False,4
17099,sum_heuristic,1303,False,2
17100,sum_heuristic,1230,False,2
17101,mult_heuristic,292,False,1
17102,mult_heuristic,1857,True,5
17103,mult_heuristic,831,True,3
17104,mult_heuristic,292,False,1
17105,sum_heuristic,2358,True,5
17106,mult_heuristic,9771,False,5
17107,mult_heuristic,815,True,3
17108,sum_heuristic,483,True,2
17109,mult_heuristic,2876,True,4
17110,sum_heuristic,280,False,1
17111,sum_heuristic,5973,False,4
17112,sum_heuristic,754,True,2
17113,mult_heuristic,3521,False,3
17114,sum_heuristic,303,False,1
17115,mult_heuristic,1835,True,5
17116,mult_heuristic,2312,True,5
17117,sum_heuristic,1564,True,3
17118,mult_heuristic,230,True,1
17119,mult_heuristic,2717,True,4
17120,sum_heuristic,1678,True,5
17121,mult_heuristic,288,False,1
17122,sum_heuristic,850,True,3
17123,sum_heuristic,461,True,2
17124,mult_heuristic,1865,True,5
17125,sum_heuristic,467,True,2
17126,sum_heuristic,848,True,3
17127,mult_heuristic,1422,True,4
17128,sum_heuristic,580,True,2
17129,sum_heuristic,285,False,1
17130,mult_heuristic,236,True,1
17131,sum_heuristic,3371,False,3
17132,sum_heuristic,2856,True,5
17133,mult_heuristic,4348,True,5
17134,mult_heuristic,226,True,1
17135,mult_heuristic,6088,False,4
17136,sum_heuristic,2112,True,5
17137,sum_heuristic,968,True,3
17138,mult_heuristic,1565,True,3
17139,sum_heuristic,3446,False,3
17140,mult_heuristic,1487,True,4
17141,mult_heuristic,6644,False,4
17142,mult_heuristic,9552,False,5
17143,mult_heuristic,976,True,3
17144,sum_heuristic,1274,False,2
17145,mult_heuristic,4758,True,5
17146,mult_heuristic,2420,True,4
17147,mult_heuristic,9809,False,5
17148,mult_heuristic,6479,False,4
17149,mult_heuristic,1495,True,3
17150,sum_heuristic,1085,True,3
17151,sum_heuristic,3449,False,3
17152,sum_heuristic,6162,False,4
17153,sum_heuristic,1256,False,2
17154,mult_heuristic,6181,False,4
17155,sum_heuristic,1764,True,5
17156,sum_heuristic,1682,True,4
17157,sum_heuristic,6144,False,4
17158,sum_heuristic,500,True,2
17159,mult_heuristic,819,True,3
17160,sum_heuristic,1242,False,2
17161,mult_heuristic,236,True,1
17162,sum_heuristic,2508,True,3
17163,sum_heuristic,1269,False,2
17164,mult_heuristic,6148,False,4
17165,sum_heuristic,2106,True,5
17166,mult_heuristic,6442,False,4
17167,mult_heuristic,6527,False,4
17168,sum_heuristic,3953,True,5
17169,sum_heuristic,1672,True,3
17170,mult_heuristic,1396,True,4
17171,mult_heuristic,6598,True,5
17172,mult_heuristic,1327,True,4
17173,mult_heuristic,297,False,1
17174,mult_heuristic,3650,False,3
17175,sum_heuristic,3283,False,3
17176,sum_heuristic,1249,True,4
17177,mult_heuristic,9453,False,5
17178,sum_heuristic,1301,False,2
17179,sum_heuristic,315,False,1
17180,sum_heuristic,285,False,1
17181,mult_heuristic,839,True,3
17182,sum_heuristic,2035,True,5
17183,sum_heuristic,6217,False,4
17184,mult_heuristic,1298,False,2
17185,mult_heuristic,306,False,1
17186,sum_heuristic,3355,False,3
17187,sum_heuristic,1359,True,4
17188,mult_heuristic,9739,False,5
17189,mult_heuristic,5127,True,5
17190,mult_heuristic,3485,False,3
17191,sum_heuristic,6126,False,4
17192,sum_heuristic,502,True,2
17193,sum_heuristic,1770,True,5
17194,mult_heuristic,6687,False,4
17195,mult_heuristic,3561,False,3
17196,sum_heuristic,974,True,3
17197,sum_heuristic,1994,True,5
17198,sum_heuristic,1271,True,4
17199,sum_heuristic,518,True,2
17200,sum_heuristic,1345,True,4
17201,sum_heuristic,1195,True,4
17202,sum_heuristic,4481,True,5
17203,mult_heuristic,279,False,1
17204,mult_heuristic,1179,False,2
17205,sum_heuristic,9554,False,5
17206,sum_heuristic,3599,False,3
17207,sum_heuristic,1884,True,5
17208,sum_heuristic,289,False,1
17209,mult_heuristic,1227,False,2
17210,mult_heuristic,289,False,1
17211,mult_heuristic,293,False,1
17212,sum_heuristic,284,False,1
17213,sum_heuristic,9631,False,5
17214,sum_heuristic,490,True,2
17215,sum_heuristic,3491,True,5
17216,sum_heuristic,2931,True,5
17217,sum_heuristic,1459,True,3
17218,sum_heuristic,548,True,2
17219,sum_heuristic,1264,False,2
17220,mult_heuristic,1835,True,3
17221,sum_heuristic,290,False,1
17222,sum_heuristic,824,True,2
17223,sum_heuristic,6373,False,4
17224,mult_heuristic,297,False,1
17225,mult_heuristic,283,False,1
17226,sum_heuristic,3793,True,4
17227,sum_heuristic,842,True,3
17228,mult_heuristic,220,True,1
17229,mult_heuristic,475,True,2
17230,sum_heuristic,842,True,3
17231,mult_heuristic,1112,True,3
17232,sum_heuristic,2647,True,4
17233,sum_heuristic,6145,False,4
17234,sum_heuristic,1748,True,3
17235,sum_heuristic,1246,False,2
17236,sum_heuristic,792,True,3
17237,sum_heuristic,233,True,1
17238,mult_heuristic,9761,False,5
17239,mult_heuristic,6039,False,4
17240,mult_heuristic,1153,False,2
17241,mult_heuristic,2078,True,5
17242,mult_heuristic,297,False,1
17243,mult_heuristic,233,True,1
17244,sum_heuristic,237,True,1
17245,sum_heuristic,289,False,1
17246,mult_heuristic,3435,False,3
17247,sum_heuristic,294,False,1
17248,sum_heuristic,306,False,1
17249,mult_heuristic,1228,False,2
17250,sum_heuristic,570,True,2
17251,mult_heuristic,1267,True,4
17252,sum_heuristic,9615,False,5
17253,sum_heuristic,6325,False,4
17254,mult_heuristic,1990,True,5
17255,sum_heuristic,3451,False,3
17256,sum_heuristic,281,False,1
17257,mult_heuristic,1484,True,4
17258,mult_heuristic,1868,True,5
17259,mult_heuristic,9619,False,5
17260,sum_heuristic,9874,False,5
17261,mult_heuristic,6435,False,4
17262,sum_heuristic,306,False,1
17263,mult_heuristic,1278,False,2
17264,sum_heuristic,9499,False,5
17265,sum_heuristic,986,True,3
17266,mult_heuristic,1074,True,3
17267,mult_heuristic,4406,True,4
17268,sum_heuristic,1346,True,4
17269,mult_heuristic,1241,True,4
17270,mult_heuristic,1757,True,5
17271,mult_heuristic,857,True,3
17272,mult_heuristic,2341,True,5
17273,sum_heuristic,6331,False,4
17274,sum_heuristic,4750,True,5
17275,mult_heuristic,2420,True,5
17276,mult_heuristic,1733,True,5
17277,mult_heuristic,869,True,3
17278,sum_heuristic,6055,False,4
17279,sum_heuristic,1203,True,4
17280,mult_heuristic,808,True,3
17281,sum_heuristic,292,False,1
17282,sum_heuristic,4222,True,4
17283,mult_heuristic,1112,True,3
17284,mult_heuristic,2542,True,3
17285,sum_heuristic,1247,False,2
17286,sum_heuristic,812,True,3
17287,mult_heuristic,3476,False,3
17288,mult_heuristic,1869,True,5
17289,mult_heuristic,306,False,1
17290,mult_heuristic,1250,False,2
17291,sum_heuristic,306,False,1
17292,sum_heuristic,1013,True,3
17293,mult_heuristic,826,True,3
17294,sum_heuristic,297,False,1
17295,mult_heuristic,1384,True,4
17296,mult_heuristic,853,True,3
17297,sum_heuristic,1409,True,4
17298,mult_heuristic,471,True,2
17299,mult_heuristic,6157,False,4
17300,sum_heuristic,237,True,1
17301,sum_heuristic,1255,True,4
17302,mult_heuristic,3624,True,4
17303,mult_heuristic,5972,False,4
17304,sum_heuristic,236,True,1
17305,mult_heuristic,1765,True,4
17306,sum_heuristic,1296,False,2
17307,sum_heuristic,6190,False,4
17308,sum_heuristic,869,True,3
17309,sum_heuristic,297,False,1
17310,sum_heuristic,815,True,2
17311,sum_heuristic,461,True,2
17312,mult_heuristic,1286,False,2
17313,mult_heuristic,285,False,1
17314,mult_heuristic,300,False,1
17315,mult_heuristic,297,False,1
17316,sum_heuristic,6463,False,4
17317,sum_heuristic,1251,True,4
17318,sum_heuristic,1298,True,4
17319,mult_heuristic,1891,True,3
17320,sum_heuristic,4197,True,4
17321,mult_heuristic,236,True,1
17322,sum_heuristic,3402,False,3
17323,mult_heuristic,9679,False,5
17324,mult_heuristic,1839,True,5
17325,mult_heuristic,6277,False,4
17326,sum_heuristic,6523,False,4
17327,mult_heuristic,1264,False,2
17328,mult_heuristic,1286,True,4
17329,sum_heuristic,1771,True,5
17330,mult_heuristic,237,True,1
17331,mult_heuristic,286,False,1
17332,mult_heuristic,236,True,1
17333,mult_heuristic,285,False,1
17334,sum_heuristic,293,False,1
17335,sum_heuristic,1286,False,2
17336,mult_heuristic,279,False,1
17337,sum_heuristic,285,False,1
17338,sum_heuristic,1809,True,5
17339,sum_heuristic,3562,False,3
17340,mult_heuristic,557,True,2
17341,mult_heuristic,593,True,2
17342,sum_heuristic,2035,True,5
17343,sum_heuristic,297,False,1
17344,sum_heuristic,1230,False,2
17345,sum_heuristic,6396,False,4
17346,mult_heuristic,10140,False,5
17347,sum_heuristic,1272,True,4
17348,mult_heuristic,1211,False,2
17349,mult_heuristic,2115,True,5
17350,mult_heuristic,2328,True,4
17351,sum_heuristic,1277,False,2
17352,sum_heuristic,3600,False,3
17353,mult_heuristic,1289,False,2
17354,mult_heuristic,1213,False,2
17355,mult_heuristic,6408,False,4
17356,mult_heuristic,2421,True,3
17357,mult_heuristic,1995,True,5
17358,sum_heuristic,9198,False,5
17359,sum_heuristic,1267,False,2
17360,sum_heuristic,1252,False,2
17361,sum_heuristic,1749,True,5
17362,mult_heuristic,1222,False,2
17363,mult_heuristic,2240,True,5
17364,mult_heuristic,271,False,1
17365,mult_heuristic,6470,False,4
17366,mult_heuristic,3543,False,3
17367,mult_heuristic,9871,False,5
17368,mult_heuristic,6262,False,4
17369,sum_heuristic,229,True,1
17370,mult_heuristic,1247,False,2
17371,mult_heuristic,1225,True,4
17372,mult_heuristic,289,False,1
17373,mult_heuristic,608,True,2
17374,mult_heuristic,3364,True,5
17375,mult_heuristic,853,True,3
17376,mult_heuristic,9711,False,5
17377,sum_heuristic,297,False,1
17378,mult_heuristic,6320,False,4
17379,sum_heuristic,306,False,1
17380,sum_heuristic,1265,False,2
17381,sum_heuristic,1293,False,2
17382,sum_heuristic,868,True,2
17383,mult_heuristic,1213,False,2
17384,sum_heuristic,1902,True,5
17385,mult_heuristic,6445,False,4
17386,mult_heuristic,480,True,2
17387,mult_heuristic,9808,False,5
17388,mult_heuristic,1482,True,4
17389,sum_heuristic,3387,False,3
17390,mult_heuristic,283,False,1
17391,sum_heuristic,2201,True,5
17392,mult_heuristic,3560,False,3
17393,sum_heuristic,306,False,1
17394,mult_heuristic,2204,True,5
17395,mult_heuristic,470,True,2
17396,sum_heuristic,239,True,1
17397,mult_heuristic,1980,True,4
17398,mult_heuristic,6321,False,4
17399,sum_heuristic,286,False,1
17400,sum_heuristic,822,True,3
17401,mult_heuristic,3463,False,3
17402,mult_heuristic,877,True,3
17403,sum_heuristic,6305,False,4
17404,mult_heuristic,237,True,1
17405,mult_heuristic,9580,False,5
17406,sum_heuristic,4215,True,4
17407,sum_heuristic,478,True,2
17408,mult_heuristic,283,False,1
17409,mult_heuristic,947,True,3
17410,mult_heuristic,226,True,1
17411,sum_heuristic,6268,False,4
17412,sum_heuristic,938,True,3
17413,mult_heuristic,3554,False,3
17414,sum_heuristic,931,True,3
17415,mult_heuristic,294,False,1
17416,sum_heuristic,9648,False,5
17417,mult_heuristic,1373,True,4
17418,mult_heuristic,1222,True,4
17419,mult_heuristic,594,True,2
17420,sum_heuristic,1298,False,2
